Company,TypeName,OpSys,Processor,Inches,Display,IPS,Touchscreen,Resolution,X_res,Y_res,Ram,SSD,Hybrid_Storage,Gpu_Brand,Weight,Tier,Price,Pred_Price_TunedGB,TunedGB_Error,Pred_Price_UntunedGB,UntunedGB_Error_Value
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.86,Budget,23389.92,24149.561368563584,759.6413685635853,23637.87693332902,247.9569333290201
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.07,Budget,34632.0,31081.68624267626,3550.31375732374,31903.91844511725,2728.081554882745
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.1,Budget,35616.6144,29880.1980255368,5736.416374463199,30043.86314670871,5572.751253291288
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.31,Budget,37570.392,38805.2605314808,1234.8685314807954,39021.60087741595,1451.2088774159492
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,8,0,Intel,1.63,Budget,36709.92,34971.70484859566,1738.2151514043362,33604.04659263512,3105.873407364881
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366x768,1366,768,4,256,0,Intel,2.04,Budget,41025.0672,35893.117666016806,5131.949533983192,36489.70973817665,4535.357461823347
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1920x1080,1920,1080,6,0,0,AMD,2.04,Budget,28717.92,29954.88174066418,1236.961740664181,30242.537534902774,1524.61753490278
HP,Notebook,Windows 10,Intel Core i3,17.3,Full HD,1,0,1920x1080,1920,1080,4,256,0,AMD,2.5,Budget,37242.72,38094.86152613863,852.1415261386283,38219.64784782581,976.9278478258057
HP,Notebook,Windows 10,Intel Core i3,17.3,Normal,0,0,1600x900,1600,900,8,0,0,Intel,2.54,Budget,26053.92,26356.47099732933,302.55099732933013,26554.643950808117,500.7239508081148
HP,Notebook,Windows 10,Intel Core i3,17.3,Normal,0,0,1600x900,1600,900,8,0,0,Intel,2.65,Budget,28992.312,28752.71993668093,239.59206331907265,28830.37792167626,161.93407832374214
HP,Notebook,Windows 10,Intel Core i3,17.3,Normal,0,0,1600x900,1600,900,8,256,0,Intel,2.5,Budget,34093.872,34689.5950498922,595.7230498921999,35152.573563649,1058.701563648996
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.16,Mid-range,90043.2,80038.71184551826,10004.488154481733,80202.00641655657,9841.193583443426
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.49,Mid-range,51148.8,53962.69139803014,2813.8913980301368,53378.19527885251,2229.3952788525057
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,0,0,1920x1080,1920,1080,8,512,0,Intel,1.49,Mid-range,51095.52,56086.957022645525,4991.4370226455285,58620.20382788919,7524.683827889188
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920x1080,1920,1080,4,0,0,Intel,1.49,Budget,38068.56,38329.66148668981,261.1014866898113,36109.2510411853,1959.3089588146977
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920x1080,1920,1080,4,8,0,Intel,1.49,Budget,38681.28,40835.95453207295,2154.6745320729533,39110.43573748717,429.15573748717
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920x1080,1920,1080,4,256,0,Intel,1.32,Budget,37242.72,49872.43915880052,12629.719158800515,51170.30963605431,13927.589636054305
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920x1080,1920,1080,8,256,0,Intel,1.11,Mid-range,61218.72,59364.5544174036,1854.1655825963967,61198.55349340434,20.166506595662213
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920x1080,1920,1080,8,256,0,Intel,1.34,Mid-range,63349.92,59969.97337664137,3379.946623358628,60710.98038513563,2638.939614864372
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,4,0,0,Intel,1.54,Mid-range,53280.0,44476.92964052012,8803.070359479883,44853.61078380118,8426.389216198819
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,4,8,0,Intel,1.95,Mid-range,67399.2,60208.51135798638,7190.688642013614,58427.15448483318,8972.045515166814
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,4,256,0,Intel,1.48,Mid-range,84715.2,59310.2265934912,25404.9734065088,59449.54133083373,25265.658669166267
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,4,256,0,Intel,1.95,Mid-range,64202.4,60796.31588059308,3406.0841194069217,58944.15555648246,5258.244443517542
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,0,0,Intel,1.63,Budget,43263.36,43949.870304944256,686.510304944255,45848.70624182608,2585.346241826075
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.48,Mid-range,67559.04,72677.41331558286,5118.373315582867,71811.79323833412,4252.753238334131
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.63,Budget,45820.8,56332.29966625942,10511.49966625942,53835.674837653234,8014.874837653231
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.64,Mid-range,53839.9728,59281.91267081637,5441.939870816364,57500.91752180498,3660.944721804976
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.95,Mid-range,52214.4,58000.24582238684,5785.8458223868365,58497.54375656188,6283.143756561876
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,1.64,Mid-range,55904.5728,57437.64884087165,1533.076040871645,57511.97066125306,1607.3978612530557
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,1,0,1920x1080,1920,1080,6,256,0,Nvidia,1.58,Budget,35111.52,39878.89804873296,4767.378048732964,39695.76145562544,4584.241455625437
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.64,Budget,41505.12,43945.28129434175,2440.161294341742,43240.39110779505,1735.2711077950444
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.95,Mid-range,58847.76,54738.18290546336,4109.577094536646,53613.20160771397,5234.558392286031
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.31,Mid-range,63349.92,67503.66025901679,4153.740259016791,64326.28201699326,976.362016993262
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366x768,1366,768,4,256,0,Intel,1.48,Mid-range,58607.4672,58589.57031557887,17.896884421126742,59529.36878466808,921.901584668085
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366x768,1366,768,4,256,0,Intel,1.64,Mid-range,51841.44,49778.4252816158,2063.014718384205,49518.76138812474,2322.6786118752643
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366x768,1366,768,8,256,0,Intel,2.31,Mid-range,59886.72,59053.97959640122,832.7404035987784,60879.19743904688,992.477439046881
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,1,0,1366x768,1366,768,4,0,0,Intel,1.63,Budget,38468.16,38901.50491271626,433.3449127162603,39500.73135990944,1032.571359909438
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,4,0,0,Intel,2.07,Budget,48484.8,41034.56215525943,7450.237844740572,40737.51058339536,7747.289416604646
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,4,256,0,Intel,2.04,Budget,44701.92,42998.45136340892,1703.4686365910748,42329.058446955416,2372.8615530445823
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,6,256,0,AMD,1.91,Budget,32980.32,33088.13617672755,107.81617672755236,34043.3938008319,1063.0738008319022
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,AMD,1.9,Mid-range,61485.12,45537.55734707005,15947.562652929955,44177.7268112434,17307.3931887566
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Intel,1.86,Budget,34045.92,37116.480569260646,3070.560569260648,36854.13525729183,2808.215257291835
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Intel,2.04,Budget,42943.68,43192.53076820509,248.850768205084,42585.28263090737,358.39736909262865
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Intel,2.1,Budget,42304.32,41283.70439451268,1020.6156054873207,41343.05287745295,961.2671225470476
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,AMD,1.84,Mid-range,71874.72,67024.78391952833,4849.936080471671,71435.97245099003,438.7475490099751
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.84,Mid-range,81092.16,67533.97313330689,13558.186866693111,71197.31853690496,9894.841463095045
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.86,Budget,36763.2,44616.74928014416,7853.549280144158,42519.13124030831,5755.9312403083095
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.96,Budget,31914.1872,50905.29412843413,18991.10692843413,45915.12589144147,14000.938691441472
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,2.31,Mid-range,62071.2,57928.18034885118,4143.0196511488175,58010.32764755297,4060.872352447026
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,2.04,Budget,47365.92,52674.1149300526,5308.194930052603,48738.07658368547,1372.1565836854716
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,2.1,Budget,46833.12,48789.09428365131,1955.9742836513103,47161.54653358854,328.4265335885357
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.84,High-end,112065.9552,67533.97313330689,44531.98206669311,71197.31853690496,40868.63666309504
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,1,0,1920x1080,1920,1080,4,0,0,Intel,2.1,Budget,38468.16,40107.995141603926,1639.8351416039222,39476.84689598344,1008.6868959834392
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,1,0,1920x1080,1920,1080,8,8,0,Nvidia,2.04,Mid-range,52161.12,52968.75756449513,807.6375644951258,51067.65302662155,1093.466973378454
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,1,0,1920x1080,1920,1080,8,8,0,Nvidia,2.2,Mid-range,58554.72,49780.02670544021,8774.693294559795,49289.87994761292,9264.84005238708
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,4,0,0,AMD,1.86,Budget,32639.8608,31036.09756378167,1603.7632362183283,31083.19397559941,1556.666824400589
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.86,Budget,25840.8,30432.804094645544,4592.004094645545,30323.120200729863,4482.320200729864
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.04,Budget,39533.76,39764.46573026418,230.70573026417696,39184.52565385905,349.2343461409546
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,2.31,Mid-range,63882.72,50507.51374599641,13375.206254003591,49490.817625840486,14391.902374159516
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.86,Budget,26037.4032,30432.804094645544,4395.400894645543,30323.120200729863,4285.717000729863
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,4,256,0,Intel,2.04,Mid-range,52161.12,41897.46347673494,10263.65652326506,42595.89413850356,9565.225861496445
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,8,0,0,Nvidia,2.04,Budget,45101.52,38022.258281314906,7079.261718685091,38830.03675371949,6271.483246280506
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,8,8,0,Intel,1.91,Budget,31381.92,32736.511364147133,1354.5913641471343,34062.90591028608,2680.985910286079
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,8,256,0,AMD,1.91,Budget,32979.7872,35491.39875273937,2511.6115527393704,35193.66964633766,2213.8824463376586
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,8,256,0,Intel,1.91,Budget,30849.12,34657.33824641477,3808.2182464147736,34889.523045314054,4040.403045314055
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,1,1366x768,1366,768,4,0,0,Intel,2.04,Budget,27783.9216,38708.68387474409,10924.762274744093,35923.37990653445,8139.458306534449
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,1,1366x768,1366,768,8,0,0,Intel,2.04,Budget,29783.52,32103.758378848343,2320.238378848342,31730.328226079368,1946.8082260793672
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,0,0,1920x1080,1920,1080,8,0,0,Nvidia,2.5,Budget,47738.88,49110.82164210513,1371.9416421051355,48648.83120030644,909.9512003064448
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,0,0,1920x1080,1920,1080,8,8,0,Nvidia,2.5,Mid-range,52054.56,55671.47760311973,3616.917603119735,53748.0052020962,1693.445202096205
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,2.5,Budget,49443.84,49644.294818314855,200.45481831485813,48608.637271405285,835.2027285947115
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,2.5,Budget,49177.44,54953.6313286198,5776.191328619796,52281.31576915664,3103.875769156635
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,2.63,Mid-range,57542.4,57925.53475742729,383.1347574272877,55790.56148503452,1751.838514965486
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,1,0,1920x1080,1920,1080,6,0,0,AMD,2.71,Budget,37242.72,39442.45878795386,2199.7387879538583,39004.06081078292,1761.3408107829164
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,1,0,1920x1080,1920,1080,8,0,0,Nvidia,2.5,Budget,48697.92,51044.81427877165,2346.8942787716514,49225.2206436823,527.3006436823052
HP,Notebook,Windows 10,Intel Core i5,17.3,Normal,0,0,1600x900,1600,900,8,0,0,Nvidia,2.63,Budget,48484.8,43961.61904771018,4523.180952289826,47823.99238375005,660.8076162499492
HP,Notebook,Windows 10,Intel Core i7,13.3,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.49,Mid-range,58075.2,56703.310746235264,1371.8892537647334,57702.53549385195,372.6645061480449
HP,Notebook,Windows 10,Intel Core i7,13.3,Full HD,0,0,1920x1080,1920,1080,8,512,0,Intel,1.49,Mid-range,58767.84,58832.41630223747,64.57630223747401,61736.940225018814,2969.1002250188176
HP,Notebook,Windows 10,Intel Core i7,13.3,Full HD,0,0,1920x1080,1920,1080,16,512,0,Intel,1.49,Mid-range,63776.16,70474.49089809018,6698.330898090178,68116.98367406725,4340.823674067244
HP,Notebook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.43,High-end,118761.12,75470.5329793851,43290.5870206149,74919.45611541306,43841.66388458693
HP,Notebook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.48,Mid-range,68837.76,75416.759295959,6578.999295959002,74866.35234104126,6028.592341041265
HP,Notebook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.63,Mid-range,52640.64,56599.77210267528,3959.132102675285,55446.14775699727,2805.507756997271
HP,Notebook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,1.63,Mid-range,54931.68,55387.016812269794,455.3368122697939,54586.76705463592,344.9129453640853
HP,Notebook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,1.64,Mid-range,63159.7104,58681.25597909679,4478.45442090321,59232.4164733372,3927.293926662802
HP,Notebook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920x1080,1920,1080,8,512,0,Intel,1.63,Mid-range,57755.52,60043.82517946938,2288.305179469382,60663.23042445232,2907.7104244523216
HP,Notebook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920x1080,1920,1080,8,1000,0,Intel,1.48,Mid-range,93186.72,92066.35658933505,1120.3634106649697,91742.2220076668,1444.4979923331994
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,AMD,1.9,Mid-range,67612.32,52170.54294575892,15441.777054241087,47823.12218504728,19789.197814952728
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,AMD,2.1,Budget,39693.6,44401.7829430025,4708.182943002503,44060.40399142499,4366.803991424989
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,0,0,Nvidia,2.04,Budget,47952.0,49063.72355735242,1111.723557352423,47561.73943088888,390.2605691111239
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,AMD,1.91,Budget,38308.32,44351.04491787296,6042.724917872962,45483.48672178691,7175.166721786911
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.84,Mid-range,66635.34240000001,67789.55682610383,1154.2144261038193,74604.53039747212,7969.187997472109
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.96,Budget,36177.12,53333.50762360772,17156.387623607712,51119.20318793917,14942.08318793917
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,2.31,Mid-range,76030.56,59734.092875647846,16296.467124352152,63118.134753226695,12912.425246773302
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,2.04,Mid-range,54291.7872,54457.111114097606,165.32391409760749,52971.81691000726,1319.970289992736
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920x1080,1920,1080,16,512,0,Intel,2.1,Mid-range,61751.52,74733.16401634748,12981.644016347484,70129.74861483529,8378.228614835294
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,1,0,1366x768,1366,768,8,0,0,Intel,2.1,Budget,48058.56,41151.813985650144,6906.746014349854,40890.47075974053,7168.089240259469
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920x1080,1920,1080,6,0,0,Nvidia,2.18,Budget,42570.72,39559.61419312812,3011.105806871885,38822.45320798586,3748.2667920141394
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920x1080,1920,1080,8,0,0,Nvidia,1.91,Mid-range,52161.12,45182.207969437215,6978.912030562788,42208.67736031735,9952.442639682651
HP,Notebook,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920x1080,1920,1080,12,8,0,Nvidia,2.21,Mid-range,70702.56,56051.262064028575,14651.297935971425,57742.6938488959,12959.8661511041
HP,Notebook,Windows 10,Intel Core i7,15.6,Normal,0,0,1366x768,1366,768,6,0,0,AMD,2.19,Budget,40705.92,37852.08366983205,2853.836330167949,37765.91650264496,2940.0034973550355
HP,Notebook,Windows 10,Intel Core i7,15.6,Normal,0,0,1366x768,1366,768,8,0,0,Intel,2.05,Budget,31861.44,33560.24135621174,1698.8013562117449,33674.17795376805,1812.73795376805
HP,Notebook,Windows 10,Intel Core i7,15.6,Normal,0,0,1366x768,1366,768,8,0,0,Intel,2.04,Budget,33513.12,36409.73658004486,2896.616580044858,37498.89455582422,3985.774555824217
HP,Notebook,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920x1080,1920,1080,8,0,0,Nvidia,2.5,Mid-range,54239.04,54064.04804899343,174.9919510065738,53153.59137785544,1085.4486221445625
HP,Notebook,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920x1080,1920,1080,8,0,0,Nvidia,2.63,Mid-range,68198.4,57945.42582478416,10252.974175215835,59606.93226562609,8591.467734373902
HP,Notebook,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,2.5,Mid-range,55677.6,59159.44588202271,3481.8458820227097,59203.76679119222,3526.1667911922195
HP,Notebook,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920x1080,1920,1080,8,256,0,Nvidia,2.63,Mid-range,63936.0,63197.476795758645,738.5232042413554,63253.14023472461,682.8597652753888
HP,Notebook,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920x1080,1920,1080,16,512,0,Nvidia,2.5,Mid-range,67718.88,75195.36000943583,7476.480009435822,75874.70698019174,8155.826980191734
HP,Notebook,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920x1080,1920,1080,16,0,0,Nvidia,2.9,Mid-range,56423.52,56154.08138787456,269.4386121254356,56898.84320670564,475.32320670564513
HP,Notebook,Windows 10,Intel Pentium,14.0,Normal,0,0,1366x768,1366,768,8,0,0,Intel,1.94,Budget,20725.92,21470.30417212568,744.3841721256831,21505.57897256323,779.658972563233
HP,Notebook,Windows 10,Intel Pentium,15.6,Full HD,0,0,1920x1080,1920,1080,4,256,0,Intel,1.86,Budget,21258.1872,20871.06017092702,387.1270290729808,20834.55463873677,423.63256126323176
HP,Notebook,Windows 10,Intel Pentium,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.96,Budget,26640.0,24042.42453476261,2597.5754652373944,23525.215979006767,3114.784020993233
HP,Notebook,Windows 10,Intel Pentium,15.6,Normal,0,0,1366x768,1366,768,8,0,0,Intel,2.04,Budget,20725.92,21815.641486853056,1089.7214868530573,22859.149418830293,2133.229418830295
HP,Notebook,Windows 10,Other Intel Processor,13.3,Quad HD+,0,1,3200x1800,3200,1800,8,256,0,Intel,1.16,Mid-range,90522.72,92332.13170810213,1809.411708102125,94698.5861238621,4175.866123862099
HP,Notebook,Windows 7,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,4,0,0,Intel,1.54,Mid-range,54931.1472,54260.70641335246,670.4407866475376,54280.784093856295,650.3631061437045
HP,Notebook,Windows 7,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,4,256,0,Intel,1.54,Mid-range,58607.4672,62913.43401017099,4305.96681017099,62504.88226442704,3897.415064427041
HP,Notebook,Windows 7,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.43,Mid-range,79440.48000000001,77007.76824917526,2432.7117508247466,74718.96094766844,4721.519052331569
HP,Notebook,Windows 7,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.95,Mid-range,63669.6,68173.32476168108,4503.7247616810855,67009.16206011441,3339.562060114411
HP,Notebook,Windows 7,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,4,0,0,Intel,2.31,Mid-range,50083.2,52477.15896736541,2393.958967365412,54769.96714055062,4686.767140550626
HP,Notebook,Windows 7,Intel Core i5,15.6,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.88,Mid-range,84129.12,68732.07255609406,15397.047443905933,65559.01905077565,18570.100949224347
HP,Notebook,Windows 7,Intel Core i5,15.6,Normal,0,0,1366x768,1366,768,4,0,0,Intel,1.88,Budget,49656.96,46202.47711934514,3454.482880654861,48743.127723505735,913.832276494264
HP,Ultrabook,Windows 10,AMD A9-Series,15.6,Full HD,0,0,1920x1080,1920,1080,4,256,0,AMD,1.91,Budget,26586.72,26066.372197195727,520.3478028042737,24448.85930767105,2137.860692328956
HP,Ultrabook,Windows 10,Intel Core i5,12.5,Full HD,0,0,1920x1080,1920,1080,4,0,0,Intel,1.26,Mid-range,83063.51999999999,61971.57425602421,21091.945743975783,55325.01991346559,27738.500086534405
HP,Ultrabook,Windows 10,Intel Core i5,12.5,Normal,0,0,1366x768,1366,768,4,256,0,Intel,1.26,Mid-range,83063.52,70147.08950298332,12916.430497016683,72540.8453480441,10522.67465195591
HP,Ultrabook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920x1080,1920,1080,4,256,0,Intel,1.48,Mid-range,57648.96,60248.39596109078,2599.4359610907777,61666.216416028365,4017.2564160283655
HP,Ultrabook,Windows 10,Intel Core i7,12.5,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.26,Mid-range,71501.76000000001,85117.19494972206,13615.434949722054,85790.86549150657,14289.105491506562
HP,Ultrabook,Windows 10,Intel Core i7,13.3,4K Ultra HD,1,0,3840x2160,3840,2160,16,512,0,Intel,1.3,High-end,109170.72,105873.8716232634,3296.848376736598,102745.42884060624,6425.291159393761
HP,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,0,0,1920x1080,1920,1080,8,512,0,Intel,1.16,High-end,104908.32,103014.38301498808,1893.93698501194,102908.53081394629,1999.78918605372
HP,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,1,0,1920x1080,1920,1080,8,256,0,Intel,1.32,Mid-range,74538.72,69376.82646041072,5161.893539589277,71335.36983024633,3203.3501697536703
HP,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,1,0,1920x1080,1920,1080,8,256,0,Nvidia,1.38,Mid-range,59620.32,54853.157986360864,4767.162013639136,56753.750130054905,2866.569869945095
HP,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,1,0,1920x1080,1920,1080,8,512,0,Intel,1.34,Mid-range,70489.44,80310.92181159591,9821.481811595906,81108.2975678248,10618.857567824802
HP,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,1,1,1920x1080,1920,1080,8,256,0,Intel,1.11,Mid-range,71874.72,74266.99953330593,2392.279533305933,75210.68748499642,3335.9674849964213
HP,Ultrabook,Windows 10,Intel Core i7,13.3,Quad HD+,1,0,3200x1800,3200,1800,8,256,0,Intel,1.34,Mid-range,61005.6,63294.10107911369,2288.5010791136883,64362.4182911335,3356.8182911335025
HP,Ultrabook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.43,Mid-range,79920.0,84325.71996590451,4405.7199659045145,83437.94361541628,3517.943615416283
HP,Ultrabook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920x1080,1920,1080,8,256,0,Intel,1.54,High-end,100550.5488,75372.38152110661,25178.167278893397,78057.15683075752,22493.39196924248
HP,Ultrabook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920x1080,1920,1080,8,512,0,Intel,1.48,High-end,111301.92,97145.5052020594,14156.414797940595,95547.7290313572,15754.190968642795
