Company,TypeName,OpSys,Processor,Inches,Display,IPS,Touchscreen,X_res,Y_res,Ram,SSD,Hybrid_Storage,Gpu_Brand,Weight,Price
Dell,Notebook,Windows 10,Intel Core i7,17.3,Full HD,0,1,1920,1080,16,512,0,Nvidia,2.77,82530.72
Dell,Notebook,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920,1080,8,0,0,Nvidia,3.575,109010.88
Dell,Notebook,Windows 10,Intel Pentium,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.2,21658.0536
Dell,Notebook,Windows 7,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Intel,2.09,56633.976
Dell,Notebook,Windows 7,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,AMD,2.24,40980.312
Dell,Notebook,Windows 7,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.24,39267.36
Dell,Ultrabook,Linux,Intel Core i5,13.3,Quad HD+,0,1,3200,1800,8,256,0,Intel,1.23,58554.72
Dell,Ultrabook,Linux,Intel Core i7,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.6,58554.72
Dell,Ultrabook,Windows 10,Intel Core i5,12.5,Full HD,0,1,1920,1080,8,256,0,Intel,1.36,78438.816
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,4K Ultra HD,1,1,3840,2160,8,8,0,Intel,1.21,85194.72
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,Full HD,0,0,1920,1080,8,256,0,Intel,1.2,77250.672
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,Full HD,0,0,1920,1080,8,256,0,Intel,1.23,74538.72
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,Full HD,0,0,1920,1080,8,256,0,Intel,1.29,79866.72
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,Full HD,0,0,1920,1080,8,256,0,Intel,1.41,50562.72
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,Full HD,0,1,1920,1080,8,256,0,Intel,1.42,98133.768
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920,1080,4,256,0,AMD,1.4,43601.688
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920,1080,8,256,0,Intel,1.21,86793.12
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,Full HD,1,1,1920,1080,8,8,0,Intel,1.22,52161.12
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,Full HD,1,1,1920,1080,8,8,0,Intel,1.29,47898.72
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,Quad HD+,0,1,3200,1800,8,256,0,Intel,1.23,99580.32
Dell,Ultrabook,Windows 10,Intel Core i5,13.3,Quad HD+,0,1,3200,1800,8,256,0,Intel,1.29,86526.72
Dell,Ultrabook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.6,61218.72
Dell,Ultrabook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.7,46833.12
Dell,Ultrabook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,AMD,0.2549999999999999,35324.64
Dell,Ultrabook,Windows 10,Intel Core i5,15.6,Full HD,1,0,1920,1080,8,256,0,Intel,1.88,58403.4048
Dell,Ultrabook,Windows 10,Intel Core i7,12.5,Full HD,0,0,1920,1080,8,256,0,Intel,1.6,90043.2
Dell,Ultrabook,Windows 10,Intel Core i7,12.5,Full HD,0,0,1920,1080,16,256,0,Intel,1.18,99047.52
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,4K Ultra HD,1,1,3840,2160,8,256,0,Intel,1.21,103842.72
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,4K Ultra HD,1,1,3840,2160,16,1000,0,Intel,1.21,133146.72
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,0,0,1920,1080,8,256,0,Intel,1.2,84129.12
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,0,0,1920,1080,8,256,0,Intel,1.23,73473.12
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,0,0,1920,1080,8,256,0,Intel,1.29,77682.24
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,0,0,1920,1080,8,256,0,Intel,2.2,77202.72
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,1,0,1920,1080,8,256,0,AMD,1.4,49650.5664
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,1,0,1920,1080,8,256,0,Intel,1.21,87858.72
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Full HD,1,0,1920,1080,64,256,0,AMD,1.4,50882.4
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Quad HD+,0,0,3200,1800,8,256,0,Intel,1.3,67559.04
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Quad HD+,0,1,3200,1800,8,256,0,Intel,1.2,74538.72
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Quad HD+,0,1,3200,1800,8,256,0,Intel,1.23,73473.12
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Quad HD+,0,1,3200,1800,8,256,0,Intel,1.29,78694.56
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Quad HD+,0,1,3200,1800,16,512,0,Intel,1.2,121185.36
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Quad HD+,0,1,3200,1800,16,512,0,Intel,1.29,119347.2
Dell,Ultrabook,Windows 10,Intel Core i7,13.3,Quad HD+,0,1,3200,1800,16,1000,0,Intel,1.2,120093.12
Dell,Ultrabook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.36,94572.0
Dell,Ultrabook,Windows 10,Intel Core i7,14.0,Full HD,0,0,1920,1080,8,512,0,Intel,1.36,89510.4
Dell,Ultrabook,Windows 10,Intel Core i7,14.0,Normal,0,1,2560,1440,8,256,0,Intel,1.5,104587.5744
Dell,Ultrabook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,Intel,1.88,69157.44
Dell,Ultrabook,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,16,256,0,Intel,1.88,85672.1088
Dell,Ultrabook,Windows 7,Intel Core i3,12.5,Normal,0,0,1366,768,4,0,0,Intel,1.5,60480.792
Dell,Ultrabook,Windows 7,Intel Core i3,12.5,Normal,0,0,1366,768,4,8,0,Intel,1.5,62176.1616
Dell,Ultrabook,Windows 7,Intel Core i5,12.5,Full HD,0,1,1920,1080,8,256,0,Intel,1.26,91288.3536
Dell,Ultrabook,Windows 7,Intel Core i5,12.5,Normal,0,0,1366,768,8,256,0,Intel,1.5,75289.968
Dell,Workstation,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,AMD,2.23,72940.32
Dell,Workstation,Windows 10,Intel Core i7,15.6,4K Ultra HD,0,1,3840,2160,8,256,0,Nvidia,1.78,144495.36
Dell,Workstation,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,0,0,Nvidia,2.23,94731.84
Dell,Workstation,Windows 10,Intel Core i7,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,1.78,128298.24
Dell,Workstation,Windows 10,Intel Core i7,15.6,Full HD,0,1,1920,1080,8,256,0,Nvidia,2.06,93932.64
Dell,Workstation,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920,1080,8,256,0,Nvidia,2.0,113752.8
Dell,Workstation,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920,1080,16,256,0,Nvidia,2.17,105228.0
Dell,Workstation,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920,1080,16,512,0,Nvidia,2.17,124568.64
Dell,Workstation,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920,1080,16,256,0,Nvidia,3.42,153705.3408
Dell,Workstation,Windows 10,Other Intel Processor,15.6,4K Ultra HD,0,0,3840,2160,16,256,0,Nvidia,2.8,162770.4
Dell,Workstation,Windows 10,Other Intel Processor,15.6,Full HD,0,0,1920,1080,8,0,0,Nvidia,2.23,106187.04
Fujitsu,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,256,0,Intel,2.3,34578.72
Fujitsu,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,8,256,0,Intel,2.2,42570.72
Google,Ultrabook,Chrome OS,Intel Core i5,12.3,Normal,0,1,2400,1600,8,8,0,Intel,1.1,67932.0
Google,Ultrabook,Chrome OS,Intel Core i5,12.3,Normal,0,1,2400,1600,8,256,0,Intel,1.1,83063.52
Google,Ultrabook,Chrome OS,Intel Core i7,12.3,Normal,0,1,2400,1600,16,512,0,Intel,1.1,117162.72
HP,2 in 1 Convertible,Chrome OS,Intel Celeron,11.600000000000001,Normal,0,1,1366,768,4,0,0,Intel,1.4,32767.2
HP,2 in 1 Convertible,Chrome OS,Intel Celeron,11.600000000000001,Normal,0,1,1366,768,8,0,0,Intel,1.4,26373.6
HP,2 in 1 Convertible,Windows 10,Intel Core i3,14.0,Full HD,1,1,1920,1080,4,8,0,Nvidia,1.63,37242.72
HP,2 in 1 Convertible,Windows 10,Intel Core i5,13.3,4K Ultra HD,1,1,3840,2160,8,256,0,Intel,1.29,79866.72
HP,2 in 1 Convertible,Windows 10,Intel Core i5,13.3,Full HD,0,1,1920,1080,4,256,0,Intel,1.28,93213.36
HP,2 in 1 Convertible,Windows 10,Intel Core i5,13.3,Full HD,0,1,1920,1080,8,256,0,Intel,1.28,121318.56
HP,2 in 1 Convertible,Windows 10,Intel Core i5,13.3,Full HD,0,1,1920,1080,8,256,0,Intel,1.48,86793.12
HP,2 in 1 Convertible,Windows 10,Intel Core i5,13.3,Normal,1,1,1366,768,8,256,0,Intel,1.58,44574.048
HP,2 in 1 Convertible,Windows 10,Intel Core i5,15.6,Normal,0,1,1366,768,4,0,0,Intel,2.3,36486.144
HP,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,4K Ultra HD,1,1,3840,2160,8,512,0,Intel,1.29,106506.72
HP,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,4K Ultra HD,1,1,3840,2160,16,1000,0,Intel,1.29,130482.72
HP,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Full HD,0,1,1920,1080,8,256,0,Intel,1.28,136343.52
HP,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Full HD,0,1,1920,1080,16,256,0,Intel,1.28,105228.0
HP,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Normal,0,1,2560,1440,8,256,0,Intel,1.48,95850.72
HP,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Normal,0,1,2560,1440,8,512,0,Intel,1.48,108744.48
HP,2 in 1 Convertible,Windows 10,Intel Core i7,13.3,Quad HD+,0,1,3200,1800,16,256,0,Intel,1.42,74538.72
HP,2 in 1 Convertible,Windows 10,Intel Pentium,11.600000000000001,Normal,0,1,1366,768,4,256,0,Intel,1.45,41292.0
HP,Gaming,Windows 10,Intel Core i5,17.3,Full HD,1,0,1920,1080,8,8,0,Nvidia,2.75,74538.72
HP,Gaming,Windows 10,Intel Core i5,17.3,Full HD,1,0,1920,1080,8,8,0,Nvidia,3.35,60153.12
HP,Gaming,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920,1080,8,0,0,Nvidia,2.62,47898.72
HP,Gaming,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920,1080,8,8,0,Nvidia,2.2,58554.72
HP,Gaming,Windows 10,Intel Core i7,15.6,Full HD,1,0,1920,1080,12,8,0,Nvidia,2.62,66546.72
HP,Gaming,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920,1080,12,0,0,Nvidia,2.62,95850.72
HP,Gaming,Windows 10,Intel Core i7,17.3,Full HD,0,0,1920,1080,12,256,0,Nvidia,3.35,106506.72
HP,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920,1080,8,8,0,Nvidia,3.35,63456.48
HP,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920,1080,12,0,0,AMD,3.575,93186.72
HP,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920,1080,12,0,0,Nvidia,3.575,90522.72
HP,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920,1080,16,256,0,Nvidia,3.35,73473.12
HP,Gaming,Windows 10,Intel Core i7,17.3,Full HD,1,0,1920,1080,16,256,0,Nvidia,3.575,79813.44
HP,Netbook,Chrome OS,Intel Celeron,11.600000000000001,Normal,0,0,1366,768,4,0,0,Intel,1.23,20512.8
HP,Netbook,Windows 10,Intel Celeron,11.600000000000001,Normal,0,0,1366,768,2,0,0,Intel,1.17,11135.52
HP,Netbook,Windows 10,Intel Core i5,12.5,Full HD,0,0,1920,1080,8,256,0,Intel,1.26,88924.32
HP,Netbook,Windows 10,Intel Core i5,12.5,Normal,0,0,1366,768,8,256,0,Intel,1.26,74005.92
HP,Netbook,Windows 10,Intel Core i7,12.5,Full HD,0,0,1920,1080,8,512,0,Intel,1.26,79014.24
HP,Netbook,Windows 10,Other Intel Processor,12.5,Full HD,0,0,1920,1080,8,512,0,Intel,0.97,101658.24
HP,Netbook,Windows 7,Intel Core i5,12.5,Normal,0,0,1366,768,4,8,0,Intel,2.4,85194.72
HP,Notebook,Chrome OS,Intel Pentium,13.3,Quad HD+,0,0,3200,1800,4,0,0,Intel,1.29,32767.2
HP,Notebook,No OS,AMD E-Series,15.6,Normal,0,0,1366,768,4,0,0,AMD,1.86,13746.24
HP,Notebook,No OS,Intel Celeron,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.86,15392.592
HP,Notebook,No OS,Intel Celeron,15.6,Normal,0,0,1366,768,4,8,0,Intel,1.86,15930.72
HP,Notebook,No OS,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,0,0,Intel,1.86,18381.0672
HP,Notebook,No OS,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,0,0,Intel,2.1,18594.72
HP,Notebook,No OS,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.86,19441.872
HP,Notebook,No OS,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.86,18434.3472
HP,Notebook,No OS,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Intel,1.86,30636.0
HP,Notebook,No OS,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.86,20986.992
HP,Notebook,No OS,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.96,26586.72
HP,Notebook,No OS,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.1,25414.0272
HP,Notebook,Windows 10,AMD A10-Series,15.6,Full HD,1,0,1920,1080,6,8,0,AMD,1.91,30310.992
HP,Notebook,Windows 10,AMD A10-Series,17.3,Full HD,1,0,1920,1080,6,0,0,AMD,2.65,30316.32
HP,Notebook,Windows 10,AMD A10-Series,17.3,Full HD,1,0,1920,1080,6,0,0,AMD,2.71,34898.9328
HP,Notebook,Windows 10,AMD A12-Series,15.6,Full HD,0,0,1920,1080,6,0,0,AMD,2.1,28185.12
HP,Notebook,Windows 10,AMD A12-Series,15.6,Normal,0,0,1366,768,8,0,0,AMD,2.04,33513.12
HP,Notebook,Windows 10,AMD A6-Series,15.6,Full HD,0,0,1920,1080,4,0,0,AMD,2.1,21205.44
HP,Notebook,Windows 10,AMD A6-Series,15.6,Full HD,0,0,1920,1080,4,256,0,AMD,1.86,21231.5472
HP,Notebook,Windows 10,AMD A6-Series,15.6,Full HD,0,0,1920,1080,4,256,0,AMD,1.91,25515.2592
HP,Notebook,Windows 10,AMD A6-Series,15.6,Normal,0,0,1366,768,4,0,0,AMD,1.86,21258.72
HP,Notebook,Windows 10,AMD A6-Series,15.6,Normal,0,0,1366,768,4,256,0,AMD,1.86,19660.32
HP,Notebook,Windows 10,AMD A6-Series,15.6,Normal,0,0,1366,768,8,8,0,AMD,1.91,23757.552
HP,Notebook,Windows 10,AMD A6-Series,17.3,Full HD,0,0,1920,1080,4,0,0,AMD,2.71,23389.92
HP,Notebook,Windows 10,AMD A9-Series,15.6,Full HD,0,0,1920,1080,4,0,0,AMD,2.1,26053.92
HP,Notebook,Windows 10,AMD A9-Series,15.6,Full HD,0,0,1920,1080,4,256,0,AMD,1.91,26053.3872
HP,Notebook,Windows 10,AMD A9-Series,15.6,Full HD,0,0,1920,1080,6,0,1000,AMD,2.04,29303.4672
HP,Notebook,Windows 10,AMD A9-Series,15.6,Full HD,0,0,1920,1080,6,8,0,AMD,2.1,34632.0
HP,Notebook,Windows 10,AMD A9-Series,15.6,Full HD,1,0,1920,1080,6,256,0,AMD,1.95,34578.72
HP,Notebook,Windows 10,AMD A9-Series,17.0,Normal,0,0,1600,900,8,0,0,AMD,2.6,27753.552
HP,Notebook,Windows 10,AMD E-Series,15.6,Full HD,0,0,1920,1080,4,0,0,AMD,2.1,18594.72
HP,Notebook,Windows 10,AMD E-Series,15.6,Normal,0,0,1366,768,4,0,0,AMD,1.86,15824.16
HP,Notebook,Windows 10,AMD E-Series,15.6,Normal,0,0,1366,768,4,0,0,AMD,2.1,17582.4
HP,Notebook,Windows 10,Intel Celeron,14.0,Normal,0,0,1366,768,2,0,0,Intel,1.44,14065.92
HP,Notebook,Windows 10,Intel Celeron,14.0,Normal,0,0,1366,768,4,32,0,Intel,1.44,12201.12
HP,Notebook,Windows 10,Intel Celeron,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.1,18488.16
HP,Notebook,Windows 10,Intel Core i3,13.3,Full HD,0,0,1920,1080,4,8,0,Intel,1.49,38308.32
HP,Notebook,Windows 10,Intel Core i3,13.3,Normal,0,0,1366,768,4,0,0,Intel,1.49,42624.0
HP,Notebook,Windows 10,Intel Core i3,14.0,Normal,0,0,1366,768,4,0,0,Intel,1.64,36443.52
HP,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,0,0,Intel,1.86,21152.16
HP,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,0,0,Intel,2.04,36496.8
HP,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,0,0,AMD,2.1,24988.32
HP,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,0,0,Intel,1.86,24988.32
HP,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,0,0,Intel,2.1,25467.84
HP,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,8,0,Intel,1.91,23389.92
HP,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,8,0,Intel,2.1,37589.04
HP,Notebook,Windows 10,Intel Core i3,15.6,Full HD,0,0,1920,1080,4,8,0,AMD,2.1,26586.72
HP,Notebook,Windows 10,Intel Core i3,15.6,Full HD,1,0,1920,1080,8,0,0,Nvidia,2.1,38148.48
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,AMD,1.86,23373.4032
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.86,23389.92
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.07,34632.0
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.1,35616.6144
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.31,37570.392
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,8,0,Intel,1.63,36709.92
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1366,768,4,256,0,Intel,2.04,41025.0672
HP,Notebook,Windows 10,Intel Core i3,15.6,Normal,0,0,1920,1080,6,0,0,AMD,2.04,28717.92
HP,Notebook,Windows 10,Intel Core i3,17.3,Full HD,1,0,1920,1080,4,256,0,AMD,2.5,37242.72
HP,Notebook,Windows 10,Intel Core i3,17.3,Normal,0,0,1600,900,8,0,0,Intel,2.54,26053.92
HP,Notebook,Windows 10,Intel Core i3,17.3,Normal,0,0,1600,900,8,0,0,Intel,2.65,28992.312
HP,Notebook,Windows 10,Intel Core i3,17.3,Normal,0,0,1600,900,8,256,0,Intel,2.5,34093.872
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,0,0,1920,1080,8,256,0,Intel,1.16,90043.2
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,0,0,1920,1080,8,256,0,Intel,1.49,51148.8
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,0,0,1920,1080,8,512,0,Intel,1.49,51095.52
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920,1080,4,0,0,Intel,1.49,38068.56
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920,1080,4,8,0,Intel,1.49,38681.28
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920,1080,4,256,0,Intel,1.32,37242.72
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920,1080,8,256,0,Intel,1.11,61218.72
HP,Notebook,Windows 10,Intel Core i5,13.3,Full HD,1,0,1920,1080,8,256,0,Intel,1.34,63349.92
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,4,0,0,Intel,1.54,53280.0
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,4,8,0,Intel,1.95,67399.2
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,4,256,0,Intel,1.48,84715.2
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,4,256,0,Intel,1.95,64202.4
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,0,0,Intel,1.63,43263.36
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.48,67559.04
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.63,45820.8
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.64,53839.9728
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Intel,1.95,52214.4
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,0,0,1920,1080,8,256,0,Nvidia,1.64,55904.5728
HP,Notebook,Windows 10,Intel Core i5,14.0,Full HD,1,0,1920,1080,6,256,0,Nvidia,1.58,35111.52
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366,768,4,0,0,Intel,1.64,41505.12
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366,768,4,0,0,Intel,1.95,58847.76
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366,768,4,0,0,Intel,2.31,63349.92
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366,768,4,256,0,Intel,1.48,58607.4672
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366,768,4,256,0,Intel,1.64,51841.44
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,0,0,1366,768,8,256,0,Intel,2.31,59886.72
HP,Notebook,Windows 10,Intel Core i5,14.0,Normal,1,0,1366,768,4,0,0,Intel,1.63,38468.16
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,4,0,0,Intel,2.07,48484.8
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,4,256,0,Intel,2.04,44701.92
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,6,256,0,AMD,1.91,32980.32
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,AMD,1.9,61485.12
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,Intel,1.86,34045.92
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,Intel,2.04,42943.68
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,0,0,Intel,2.1,42304.32
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,AMD,1.84,71874.72
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Intel,1.84,81092.16
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Intel,1.86,36763.2
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Intel,1.96,31914.1872
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Intel,2.31,62071.2
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,2.04,47365.92
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Nvidia,2.1,46833.12
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,0,0,1920,1080,8,256,0,Intel,1.84,112065.9552
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,1,0,1920,1080,4,0,0,Intel,2.1,38468.16
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,1,0,1920,1080,8,8,0,Nvidia,2.04,52161.12
HP,Notebook,Windows 10,Intel Core i5,15.6,Full HD,1,0,1920,1080,8,8,0,Nvidia,2.2,58554.72
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,AMD,1.86,32639.8608
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.86,25840.8
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.04,39533.76
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,2.31,63882.72
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,0,0,Intel,1.86,26037.4032
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,4,256,0,Intel,2.04,52161.12
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,8,0,0,Nvidia,2.04,45101.52
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,8,8,0,Intel,1.91,31381.92
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,8,256,0,AMD,1.91,32979.7872
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,0,1366,768,8,256,0,Intel,1.91,30849.12
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,1,1366,768,4,0,0,Intel,2.04,27783.9216
HP,Notebook,Windows 10,Intel Core i5,15.6,Normal,0,1,1366,768,8,0,0,Intel,2.04,29783.52
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,0,0,1920,1080,8,0,0,Nvidia,2.5,47738.88
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,0,0,1920,1080,8,8,0,Nvidia,2.5,52054.56
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,0,0,1920,1080,8,256,0,Intel,2.5,49443.84
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,0,0,1920,1080,8,256,0,Nvidia,2.5,49177.44
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,0,0,1920,1080,8,256,0,Nvidia,2.63,57542.4
HP,Notebook,Windows 10,Intel Core i5,17.3,Full HD,1,0,1920,1080,6,0,0,AMD,2.71,37242.72
